Source,Target,weight,weight_inv
mordane,petyr-baelish,3,0.3333333333333333
mordane,robert-baratheon,7,0.14285714285714285
mordane,sansa-stark,47,0.02127659574468085
morgo,tyrion-lannister,4,0.25
morrec,tyrion-lannister,5,0.2
mors-umber,stannis-baratheon,7,0.14285714285714285
mully,owen,3,0.3333333333333333
mully,satin,4,0.25
mully,spare-boot,3,0.3333333333333333
munda,tormund,4,0.25
murenmure,theon-greyjoy,3,0.3333333333333333
mya-stone,myranda-royce,6,0.16666666666666666
mya-stone,robert-arryn,9,0.1111111111111111
mycah,sandor-clegane,11,0.09090909090909091
mycah,sansa-stark,10,0.1
myranda-royce,robert-arryn,4,0.25
myranda-royce,sansa-stark,3,0.3333333333333333
myrcella-baratheon,robb-stark,3,0.3333333333333333
myrcella-baratheon,robert-arryn,4,0.25
myrcella-baratheon,robert-baratheon,3,0.3333333333333333
myrcella-baratheon,sandor-clegane,4,0.25
myrcella-baratheon,sansa-stark,18,0.05555555555555555
myrcella-baratheon,stannis-baratheon,3,0.3333333333333333
myrcella-baratheon,sylva-santagar,4,0.25
myrcella-baratheon,tommen-baratheon,36,0.027777777777777776
myrcella-baratheon,trystane-martell,14,0.07142857142857142
myrcella-baratheon,tyrion-lannister,21,0.047619047619047616
nage,walton,3,0.3333333333333333
nan,robb-stark,4,0.25
narbert-grandison,patrek-of-kings-mountain,3,0.3333333333333333
narbert-grandison,selyse-florent,8,0.125
nestor-royce,petyr-baelish,17,0.058823529411764705
nestor-royce,robert-arryn,7,0.14285714285714285
nestor-royce,sansa-stark,13,0.07692307692307693
nestor-royce,yohn-royce,3,0.3333333333333333
nurse,penny,4,0.25
nurse,tyrion-lannister,8,0.125
nurse,yezzan-zo-qaggaz,12,0.08333333333333333
nute,ralf-stonehouse,3,0.3333333333333333
nute,rodrik-harlaw,6,0.16666666666666666
nute,victarion-greyjoy,11,0.09090909090909091
nymeria-sand,obara-sand,17,0.058823529411764705
nymeria-sand,tyene-sand,13,0.07692307692307693
obara-sand,tyene-sand,16,0.0625
oberyn-martell,sansa-stark,3,0.3333333333333333
oberyn-martell,tyene-sand,3,0.3333333333333333
oberyn-martell,tyrion-lannister,41,0.024390243902439025
oberyn-martell,tywin-lannister,9,0.1111111111111111
oberyn-martell,viserys-targaryen,4,0.25
old-bill-bone,quentyn-martell,3,0.3333333333333333
olenna-redwyne,sansa-stark,12,0.08333333333333333
olenna-redwyne,tyrion-lannister,3,0.3333333333333333
olyvar-frey,robb-stark,12,0.08333333333333333
olyvar-frey,ryman-frey,4,0.25
orell,ygritte,3,0.3333333333333333
orton-merryweather,petyr-baelish,5,0.2
orton-merryweather,pycelle,5,0.2
orton-merryweather,stannis-baratheon,3,0.3333333333333333
orton-merryweather,taena-of-myr,4,0.25
orton-merryweather,tommen-baratheon,3,0.3333333333333333
osfryd-kettleblack,osmund-kettleblack,4,0.25
osfryd-kettleblack,osney-kettleblack,6,0.16666666666666666
osha,rickon-stark,8,0.125
osha,robb-stark,6,0.16666666666666666
osha,theon-greyjoy,4,0.25
osmund-kettleblack,osney-kettleblack,10,0.1
osmund-kettleblack,pycelle,3,0.3333333333333333
osmund-kettleblack,qyburn,3,0.3333333333333333
osmund-kettleblack,sansa-stark,8,0.125
osmund-kettleblack,tommen-baratheon,6,0.16666666666666666
osmund-kettleblack,tyrion-lannister,18,0.05555555555555555
osney-kettleblack,stannis-baratheon,3,0.3333333333333333
osney-kettleblack,taena-of-myr,3,0.3333333333333333
osney-kettleblack,tommen-baratheon,6,0.16666666666666666
oswell-kettleblack,petyr-baelish,4,0.25
oswell-kettleblack,sansa-stark,5,0.2
othell-yarwyck,pypar,3,0.3333333333333333
othell-yarwyck,weeper,4,0.25
ottyn-wythers,samwell-tarly,3,0.3333333333333333
ottyn-wythers,thoren-smallwood,6,0.16666666666666666
owen,pypar,4,0.25
owen,robert-baratheon,3,0.3333333333333333
owen,satin,4,0.25
owen,spare-boot,4,0.25
palla,ramsay-snow,3,0.3333333333333333
palla,theon-greyjoy,3,0.3333333333333333
patchface,selyse-florent,3,0.3333333333333333
patchface,shireen-baratheon,6,0.16666666666666666
patchface,stannis-baratheon,6,0.16666666666666666
pate-(novice),quill,4,0.25
pate-(novice),rosey,9,0.1111111111111111
pate-(novice),walgrave,10,0.1
pate-(whipping-boy),tommen-baratheon,4,0.25
patrek-of-kings-mountain,selyse-florent,7,0.14285714285714285
patrek-of-kings-mountain,wun-weg-wun-dar-wun,3,0.3333333333333333
paxter-redwyne,samwell-tarly,4,0.25
paxter-redwyne,tyrion-lannister,4,0.25
penny,sweets,4,0.25
penny,tyrion-lannister,59,0.01694915254237288
penny,yezzan-zo-qaggaz,9,0.1111111111111111
perwyn-frey,robb-stark,6,0.16666666666666666
perwyn-frey,wendel-manderly,3,0.3333333333333333
petyr-baelish,podrick-payne,4,0.25
petyr-baelish,pycelle,26,0.038461538461538464
petyr-baelish,renly-baratheon,17,0.058823529411764705
petyr-baelish,robb-stark,6,0.16666666666666666
petyr-baelish,robert-arryn,26,0.038461538461538464
petyr-baelish,robert-baratheon,30,0.03333333333333333
petyr-baelish,rodrik-cassel,7,0.14285714285714285
petyr-baelish,roose-bolton,3,0.3333333333333333
petyr-baelish,sandor-clegane,3,0.3333333333333333
petyr-baelish,sansa-stark,61,0.01639344262295082
petyr-baelish,stannis-baratheon,8,0.125
petyr-baelish,symond-templeton,5,0.2
petyr-baelish,tomard,4,0.25
petyr-baelish,tyrion-lannister,71,0.014084507042253521
petyr-baelish,tywin-lannister,5,0.2
petyr-baelish,varys,60,0.016666666666666666
petyr-baelish,yohn-royce,15,0.06666666666666667
petyr-frey,ryman-frey,4,0.25
petyr-frey,walder-frey,4,0.25
pia,qyburn,3,0.3333333333333333
pia,tyrion-lannister,3,0.3333333333333333
podrick-payne,sansa-stark,7,0.14285714285714285
podrick-payne,tyrion-lannister,40,0.025
podrick-payne,tywin-lannister,4,0.25
polliver,rafford,17,0.058823529411764705
polliver,sandor-clegane,22,0.045454545454545456
polliver,sansa-stark,3,0.3333333333333333
polliver,tickler,19,0.05263157894736842
polliver,weese,3,0.3333333333333333
prendahl-na-ghezn,sallor,6,0.16666666666666666
preston-greenfield,tyrion-lannister,3,0.3333333333333333
puckens,pycelle,3,0.3333333333333333
puckens,shortear,3,0.3333333333333333
pyat-pree,xaro-xhoan-daxos,10,0.1
pycelle,qyburn,10,0.1
pycelle,renly-baratheon,7,0.14285714285714285
pycelle,robert-baratheon,29,0.034482758620689655
pycelle,sansa-stark,8,0.125
pycelle,shagga,4,0.25
pycelle,stannis-baratheon,12,0.08333333333333333
pycelle,tyrion-lannister,33,0.030303030303030304
pycelle,tywin-lannister,13,0.07692307692307693
pycelle,varys,35,0.02857142857142857
pycelle,walder-frey,3,0.3333333333333333
pyg,shagwell,8,0.125
pyg,timeon,7,0.14285714285714285
pyg,vargo-hoat,3,0.3333333333333333
pylos,shireen-baratheon,9,0.1111111111111111
pylos,stannis-baratheon,15,0.06666666666666667
pypar,rast,4,0.25
pypar,samwell-tarly,29,0.034482758620689655
pypar,satin,4,0.25
pypar,todder,12,0.08333333333333333
qarl-the-maid,tristifer-botley,5,0.2
qavo-nogarys,tyrion-lannister,6,0.16666666666666666
qhorin-halfhand,ragwyle,3,0.3333333333333333
qhorin-halfhand,rattleshirt,10,0.1
qhorin-halfhand,samwell-tarly,6,0.16666666666666666
qhorin-halfhand,stonesnake,6,0.16666666666666666
qhorin-halfhand,thoren-smallwood,3,0.3333333333333333
qhorin-halfhand,ygritte,5,0.2
qotho,quaro,4,0.25
quaro,rakharo,6,0.16666666666666666
quellon-greyjoy,victarion-greyjoy,4,0.25
quentyn-martell,tattered-prince,14,0.07142857142857142
quentyn-martell,trystane-martell,3,0.3333333333333333
quhuru-mo,samwell-tarly,4,0.25
quhuru-mo,xhondo,4,0.25
qyburn,robert-strong,4,0.25
qyburn,roose-bolton,6,0.16666666666666666
qyburn,stannis-baratheon,3,0.3333333333333333
qyburn,walton,4,0.25
rafford,sandor-clegane,10,0.1
rafford,tickler,14,0.07142857142857142
ralf-(limper),victarion-greyjoy,7,0.14285714285714285
ralf-stonehouse,victarion-greyjoy,3,0.3333333333333333
ramsay-snow,reek,4,0.25
ramsay-snow,robb-stark,7,0.14285714285714285
ramsay-snow,rodrik-cassel,5,0.2
ramsay-snow,roose-bolton,23,0.043478260869565216
ramsay-snow,skinner,5,0.2
ramsay-snow,sour-alyn,6,0.16666666666666666
ramsay-snow,stannis-baratheon,8,0.125
ramsay-snow,theon-greyjoy,101,0.009900990099009901
ramsay-snow,walder-frey-(son-of-merrett),3,0.3333333333333333
ramsay-snow,wyman-manderly,5,0.2
ramsay-snow,yellow-dick,7,0.14285714285714285
randyll-tarly,renly-baratheon,6,0.16666666666666666
randyll-tarly,robert-strong,3,0.3333333333333333
randyll-tarly,robett-glover,3,0.3333333333333333
randyll-tarly,samwell-tarly,9,0.1111111111111111
randyll-tarly,stannis-baratheon,3,0.3333333333333333
rast,samwell-tarly,3,0.3333333333333333
rattleshirt,ryk,4,0.25
rattleshirt,styr,8,0.125
rattleshirt,tormund,5,0.2
rattleshirt,weeper,5,0.2
rattleshirt,ygritte,15,0.06666666666666667
raymun-darry,robert-baratheon,8,0.125
raynald-westerling,robb-stark,8,0.125
raynald-westerling,rollam-westerling,3,0.3333333333333333
raynard,torbert,4,0.25
renly-baratheon,robb-stark,25,0.04
renly-baratheon,robert-baratheon,80,0.0125
renly-baratheon,sandor-clegane,7,0.14285714285714285
renly-baratheon,sansa-stark,16,0.0625
renly-baratheon,stannis-baratheon,110,0.00909090909090909
renly-baratheon,steffon-baratheon,3,0.3333333333333333
renly-baratheon,tyrion-lannister,23,0.043478260869565216
renly-baratheon,tywin-lannister,3,0.3333333333333333
renly-baratheon,varys,18,0.05555555555555555
rennifer-longwaters,rugen,3,0.3333333333333333
reznak-mo-reznak,skahaz-mo-kandaq,5,0.2
rhaegar-frey,wyman-manderly,3,0.3333333333333333
rhaegar-targaryen,rhaella-targaryen,3,0.3333333333333333
rhaegar-targaryen,robert-baratheon,48,0.020833333333333332
rhaegar-targaryen,sansa-stark,3,0.3333333333333333
rhaegar-targaryen,tywin-lannister,4,0.25
rhaegar-targaryen,viserys-targaryen,15,0.06666666666666667
rhaella-targaryen,viserys-targaryen,3,0.3333333333333333
rhaenys-targaryen,visenya-targaryen,3,0.3333333333333333
richard-horpe,stannis-baratheon,3,0.3333333333333333
rickard-karstark,robb-stark,28,0.03571428571428571
rickard-karstark,roose-bolton,3,0.3333333333333333
rickon-stark,robb-stark,53,0.018867924528301886
rickon-stark,rodrik-cassel,3,0.3333333333333333
rickon-stark,sansa-stark,20,0.05
rickon-stark,theon-greyjoy,20,0.05
rickon-stark,tyrion-lannister,4,0.25
rickon-stark,walder-frey-(son-of-merrett),5,0.2
robb-stark,robert-baratheon,9,0.1111111111111111
robb-stark,robin-flint,3,0.3333333333333333
robb-stark,rodrik-cassel,27,0.037037037037037035
robb-stark,rollam-westerling,4,0.25
robb-stark,rolph-spicer,5,0.2
robb-stark,roose-bolton,24,0.041666666666666664
robb-stark,roslin-frey,4,0.25
robb-stark,ryman-frey,8,0.125
robb-stark,samwell-tarly,4,0.25
robb-stark,sansa-stark,44,0.022727272727272728
robb-stark,stafford-lannister,5,0.2
robb-stark,stannis-baratheon,22,0.045454545454545456
robb-stark,stevron-frey,4,0.25
robb-stark,stiv,3,0.3333333333333333
robb-stark,sybell-spicer,3,0.3333333333333333
robb-stark,theon-greyjoy,76,0.013157894736842105
robb-stark,torrhen-karstark,3,0.3333333333333333
robb-stark,tristifer-iv-mudd,3,0.3333333333333333
robb-stark,tyrion-lannister,44,0.022727272727272728
robb-stark,tywin-lannister,30,0.03333333333333333
robb-stark,utherydes-wayn,3,0.3333333333333333
robb-stark,varys,3,0.3333333333333333
robb-stark,walder-frey,40,0.025
robb-stark,walder-rivers,4,0.25
robb-stark,wendel-manderly,3,0.3333333333333333
robb-stark,willem-lannister,3,0.3333333333333333
robb-stark,wyman-manderly,6,0.16666666666666666
robb-stark,yoren,3,0.3333333333333333
robert-arryn,sansa-stark,17,0.058823529411764705
robert-arryn,terrance-lynderly,4,0.25
robert-arryn,tyrion-lannister,9,0.1111111111111111
robert-arryn,yohn-royce,4,0.25
robert-baratheon,sandor-clegane,14,0.07142857142857142
robert-baratheon,sansa-stark,35,0.02857142857142857
robert-baratheon,stannis-baratheon,68,0.014705882352941176
robert-baratheon,taena-of-myr,5,0.2
robert-baratheon,thoros-of-myr,6,0.16666666666666666
robert-baratheon,tommen-baratheon,12,0.08333333333333333
robert-baratheon,tyrion-lannister,42,0.023809523809523808
robert-baratheon,tywin-lannister,29,0.034482758620689655
robert-baratheon,val,3,0.3333333333333333
robert-baratheon,varys,44,0.022727272727272728
robert-baratheon,vayon-poole,3,0.3333333333333333
robert-baratheon,viserys-targaryen,16,0.0625
robert-baratheon,willam-dustin,3,0.3333333333333333
robett-glover,rorge,3,0.3333333333333333
robett-glover,stannis-baratheon,4,0.25
robett-glover,vargo-hoat,3,0.3333333333333333
robin-flint,wendel-manderly,3,0.3333333333333333
rodrik-cassel,roose-bolton,4,0.25
rodrik-cassel,theon-greyjoy,21,0.047619047619047616
rodrik-cassel,tyrion-lannister,10,0.1
rodrik-cassel,walder-frey-(son-of-merrett),3,0.3333333333333333
rodrik-cassel,willis-wode,7,0.14285714285714285
rodrik-cassel,wyman-manderly,6,0.16666666666666666
rodrik-harlaw,sigfryd-harlaw,3,0.3333333333333333
rodrik-harlaw,victarion-greyjoy,3,0.3333333333333333
rodrik-sparr,victarion-greyjoy,7,0.14285714285714285
roger-ryswell,theon-greyjoy,4,0.25
rolly-duckfield,tyrion-lannister,20,0.05
rolly-duckfield,yandry,12,0.08333333333333333
rolly-duckfield,ysilla,9,0.1111111111111111
roose-bolton,ryman-frey,3,0.3333333333333333
roose-bolton,stannis-baratheon,18,0.05555555555555555
roose-bolton,theon-greyjoy,14,0.07142857142857142
roose-bolton,tyrion-lannister,6,0.16666666666666666
roose-bolton,tywin-lannister,13,0.07692307692307693
roose-bolton,vargo-hoat,12,0.08333333333333333
roose-bolton,walda-frey-(daughter-of-merrett),4,0.25
roose-bolton,walder-frey,3,0.3333333333333333
roose-bolton,walton,6,0.16666666666666666
roose-bolton,wyman-manderly,5,0.2
roose-ryswell,stannis-baratheon,3,0.3333333333333333
rorge,shagwell,4,0.25
rorge,vargo-hoat,6,0.16666666666666666
rorge,yoren,4,0.25
rorge,zollo,5,0.2
roslin-frey,walder-frey,9,0.1111111111111111
rowan,squirrel,5,0.2
rowan,theon-greyjoy,12,0.08333333333333333
ryk,tormund,6,0.16666666666666666
ryk,ygritte,8,0.125
ryman-frey,stevron-frey,4,0.25
ryman-frey,walder-rivers,5,0.2
salladhor-saan,stannis-baratheon,20,0.05
samwell-tarly,small-paul,19,0.05263157894736842
samwell-tarly,stannis-baratheon,37,0.02702702702702703
samwell-tarly,theobald,7,0.14285714285714285
samwell-tarly,xhondo,18,0.05555555555555555
sandor-clegane,sansa-stark,53,0.018867924528301886
sandor-clegane,thoros-of-myr,16,0.0625
sandor-clegane,tickler,23,0.043478260869565216
sandor-clegane,timeon,4,0.25
sandor-clegane,tommen-baratheon,5,0.2
sandor-clegane,tyrion-lannister,25,0.04
sansa-stark,shae,8,0.125
sansa-stark,stannis-baratheon,11,0.09090909090909091
sansa-stark,tanda-stokeworth,7,0.14285714285714285
sansa-stark,tomard,3,0.3333333333333333
sansa-stark,tommen-baratheon,13,0.07692307692307693
sansa-stark,tyrion-lannister,118,0.00847457627118644
sansa-stark,tysha,3,0.3333333333333333
sansa-stark,tywin-lannister,6,0.16666666666666666
sansa-stark,varys,8,0.125
sansa-stark,willas-tyrell,5,0.2
sansa-stark,yohn-royce,3,0.3333333333333333
sarella-sand,tyene-sand,3,0.3333333333333333
satin,selyse-florent,4,0.25
satin,spare-boot,4,0.25
scar,tyrion-lannister,8,0.125
scar,yezzan-zo-qaggaz,4,0.25
scolera,unella,12,0.08333333333333333
selyse-florent,shireen-baratheon,8,0.125
selyse-florent,stannis-baratheon,41,0.024390243902439025
selyse-florent,val,15,0.06666666666666667
selyse-florent,wun-weg-wun-dar-wun,5,0.2
shadd,wendel-manderly,3,0.3333333333333333
shae,stannis-baratheon,3,0.3333333333333333
shae,symon-silver-tongue,3,0.3333333333333333
shae,tanda-stokeworth,3,0.3333333333333333
shae,tyrion-lannister,68,0.014705882352941176
shae,tysha,7,0.14285714285714285
shae,varys,27,0.037037037037037035
shagga,timett,8,0.125
shagga,tyrion-lannister,32,0.03125
shagga,ulf-son-of-umar,4,0.25
shagwell,timeon,6,0.16666666666666666
shagwell,zollo,3,0.3333333333333333
sharna,tom-of-sevenstreams,3,0.3333333333333333
shireen-baratheon,stannis-baratheon,7,0.14285714285714285
shireen-baratheon,tommen-baratheon,3,0.3333333333333333
shireen-baratheon,val,4,0.25
shrouded-lord,tyrion-lannister,4,0.25
sigorn,stannis-baratheon,3,0.3333333333333333
simon-toyne,smiling-knight,3,0.3333333333333333
skinner,sour-alyn,6,0.16666666666666666
skinner,theon-greyjoy,4,0.25
sour-alyn,theon-greyjoy,8,0.125
sour-alyn,yellow-dick,3,0.3333333333333333
squint,theon-greyjoy,3,0.3333333333333333
squirrel,theon-greyjoy,7,0.14285714285714285
stannis-baratheon,steffon-baratheon,3,0.3333333333333333
stannis-baratheon,theomore,3,0.3333333333333333
stannis-baratheon,theon-greyjoy,10,0.1
stannis-baratheon,tommen-baratheon,16,0.0625
stannis-baratheon,tycho-nestoris,7,0.14285714285714285
stannis-baratheon,tyrion-lannister,52,0.019230769230769232
stannis-baratheon,tywin-lannister,30,0.03333333333333333
stannis-baratheon,val,15,0.06666666666666667
stannis-baratheon,varys,10,0.1
stannis-baratheon,william-foxglove,3,0.3333333333333333
stannis-baratheon,wyman-manderly,19,0.05263157894736842
stevron-frey,walder-frey,3,0.3333333333333333
stonesnake,ygritte,3,0.3333333333333333
stygg,theon-greyjoy,4,0.25
stygg,werlag,3,0.3333333333333333
styr,tormund,5,0.2
styr,ygritte,9,0.1111111111111111
sweets,tyrion-lannister,7,0.14285714285714285
sweets,yezzan-zo-qaggaz,6,0.16666666666666666
sybell-spicer,wyman-manderly,3,0.3333333333333333
sylva-santagar,tyene-sand,3,0.3333333333333333
symon-silver-tongue,tyrion-lannister,7,0.14285714285714285
symond-templeton,yohn-royce,4,0.25
syrio-forel,yoren,3,0.3333333333333333
taena-of-myr,tommen-baratheon,8,0.125
taena-of-myr,tyrion-lannister,3,0.3333333333333333
talbert-serry,victarion-greyjoy,10,0.1
tanda-stokeworth,tyrion-lannister,9,0.1111111111111111
tansy,tom-of-sevenstreams,3,0.3333333333333333
theomore,wyman-manderly,3,0.3333333333333333
theon-greyjoy,tyrion-lannister,3,0.3333333333333333
theon-greyjoy,tywin-lannister,3,0.3333333333333333
theon-greyjoy,urzen,3,0.3333333333333333
theon-greyjoy,victarion-greyjoy,3,0.3333333333333333
theon-greyjoy,walda-frey-(daughter-of-merrett),3,0.3333333333333333
theon-greyjoy,walder-frey,4,0.25
theon-greyjoy,walder-frey-(son-of-jammos),6,0.16666666666666666
theon-greyjoy,walder-frey-(son-of-merrett),6,0.16666666666666666
theon-greyjoy,werlag,3,0.3333333333333333
theon-greyjoy,wex-pyke,17,0.058823529411764705
theon-greyjoy,willow-witch-eye,4,0.25
theon-greyjoy,wyman-manderly,3,0.3333333333333333
theon-greyjoy,yellow-dick,5,0.2
thistle,varamyr,7,0.14285714285714285
timett,tyrion-lannister,13,0.07692307692307693
timett,varys,3,0.3333333333333333
tion-frey,willem-lannister,6,0.16666666666666666
tommen-baratheon,tyrion-lannister,26,0.038461538461538464
tommen-baratheon,tywin-lannister,11,0.09090909090909091
toregg,tormund,8,0.125
tormund,val,9,0.1111111111111111
tormund,weeper,9,0.1111111111111111
tormund,ygritte,11,0.09090909090909091
tybero-istarion,tyrion-lannister,8,0.125
tyrion-lannister,tysha,11,0.09090909090909091
tyrion-lannister,tywin-lannister,117,0.008547008547008548
tyrion-lannister,vardis-egen,9,0.1111111111111111
tyrion-lannister,varys,107,0.009345794392523364
tyrion-lannister,viserys-targaryen,4,0.25
tyrion-lannister,vylarr,6,0.16666666666666666
tyrion-lannister,willas-tyrell,5,0.2
tyrion-lannister,willis-wode,4,0.25
tyrion-lannister,yandry,15,0.06666666666666667
tyrion-lannister,yezzan-zo-qaggaz,17,0.058823529411764705
tyrion-lannister,yoren,10,0.1
tyrion-lannister,ysilla,11,0.09090909090909091
tywin-lannister,vargo-hoat,4,0.25
tywin-lannister,varys,9,0.1111111111111111
tywin-lannister,walder-frey,12,0.08333333333333333
tywin-lannister,weese,7,0.14285714285714285
tywin-lannister,wylis-manderly,3,0.3333333333333333
vargo-hoat,zollo,3,0.3333333333333333
victarion-greyjoy,wulfe,3,0.3333333333333333
walder-frey-(son-of-jammos),walder-frey-(son-of-merrett),15,0.06666666666666667
walder-frey-(son-of-merrett),wex-pyke,4,0.25
waymar-royce,will-(prologue),18,0.05555555555555555
weasel,weese,6,0.16666666666666666
woth,yoren,4,0.25
yandry,ysilla,14,0.07142857142857142
